"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 06/16/2020. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 27,464 Crashes containing 129,737 Units and 194,292 Persons"

"Query Filters:"
"Crash Year Is Equal To 2019"
"  Crash Location is All of Texas"

"Managed Filters:"
"Alcohol Involved Crashes"

"Crash ID","Crash Time","Day of Week"
"16881723","0330","SUNDAY"
"16882171","2306","SUNDAY"
"16882861","2029","SUNDAY"
"16884042","0253","SUNDAY"
"16891641","2123","SUNDAY"
"16899563","2112","SUNDAY"
"16903249","0150","SUNDAY"
"16903250","0150","SUNDAY"
"17027464","1921","SUNDAY"
"16892973","1643","MONDAY"
"16887265","1050","TUESDAY"
"16891835","2208","TUESDAY"
"16881691","1055","WEDNESDAY"
"16884199","2357","WEDNESDAY"
"16887494","2001","WEDNESDAY"
"16888071","2220","WEDNESDAY"
"16888912","2100","WEDNESDAY"
"16882289","0145","THURSDAY"
"16882740","1344","THURSDAY"
"16884201","2050","THURSDAY"
"16887281","1720","THURSDAY"
"16887380","2013","THURSDAY"
"16892812","2256","THURSDAY"
"16893943","1516","THURSDAY"
"16882153","2110","FRIDAY"
"16882318","1643","FRIDAY"
"16882577","0043","FRIDAY"
"16883079","2115","FRIDAY"
"16884760","1542","FRIDAY"
"16885738","1750","FRIDAY"
"16887166","0500","FRIDAY"
"16889265","1946","FRIDAY"
"16891745","0207","FRIDAY"
"16892342","2051","FRIDAY"
"16892466","2029","FRIDAY"
"16893075","1945","FRIDAY"
"16895298","2303","FRIDAY"
"16901970","2305","FRIDAY"
"16972523","2210","FRIDAY"
"16882095","0010","SATURDAY"
"16882819","0340","SATURDAY"
"16882852","0417","SATURDAY"
"16882937","1738","SATURDAY"
"16883172","2120","SATURDAY"
"16884098","2145","SATURDAY"
"16884500","0309","SATURDAY"
"16885363","0150","SATURDAY"
"16885628","2330","SATURDAY"
"16885922","2104","SATURDAY"
"16886493","1735","SATURDAY"
"16887911","0258","SATURDAY"
"16888069","2345","SATURDAY"
"16888268","0100","SATURDAY"
"16888441","0504","SATURDAY"
"16890696","0753","SATURDAY"
"16891739","0020","SATURDAY"
"16891861","2140","SATURDAY"
"16892525","0110","SATURDAY"
"16893141","1716","SATURDAY"
"16893339","2114","SATURDAY"
"16893689","0211","SATURDAY"
"16894455","2330","SATURDAY"
"16895877","0500","SATURDAY"
"16899417","2141","SATURDAY"
"16902951","2231","SATURDAY"
"16904231","2240","SATURDAY"
"16905213","0630","SATURDAY"
"16951222","0255","SATURDAY"
"16953421","2213","SATURDAY"
"16962139","1728","SATURDAY"
"16881803","0145","SUNDAY"
"16881866","1303","SUNDAY"
"16882285","0642","SUNDAY"
"16882331","1845","SUNDAY"
"16884532","0820","SUNDAY"
"16885132","1442","SUNDAY"
"16885322","0255","SUNDAY"
"16885857","0010","SUNDAY"
"16886877","1751","SUNDAY"
"16887082","0208","SUNDAY"
"16887189","0125","SUNDAY"
"16888034","0254","SUNDAY"
"16888070","0236","SUNDAY"
"16888465","0152","SUNDAY"
"16889121","0156","SUNDAY"
"16889597","2022","SUNDAY"
"16889672","2110","SUNDAY"
"16889696","0220","SUNDAY"
"16890177","2113","SUNDAY"
"16890264","0442","SUNDAY"
"16890301","0020","SUNDAY"
"16891868","0206","SUNDAY"
"16892103","0207","SUNDAY"
"16892113","0212","SUNDAY"
"16892219","0015","SUNDAY"
"16892726","0228","SUNDAY"
"16892974","2118","SUNDAY"
"16893123","0307","SUNDAY"
"16893386","0540","SUNDAY"
"16893451","2019","SUNDAY"
"16897711","0230","SUNDAY"
"16901614","0314","SUNDAY"
"16902046","1918","SUNDAY"
"16905293","1345","SUNDAY"
"16906663","0101","SUNDAY"
"16949260","0033","SUNDAY"
"16883367","1314","MONDAY"
"16884723","2001","MONDAY"
"16887211","1555","MONDAY"
"16887888","1855","MONDAY"
"16888493","2250","MONDAY"
"16891859","0102","MONDAY"
"16892664","2020","MONDAY"
"16894805","1731","MONDAY"
"16895275","1633","MONDAY"
"16900896","0205","MONDAY"
"16905791","0145","MONDAY"
"16881728","0036","TUESDAY"
"16883637","1859","TUESDAY"
"16884056","1147","TUESDAY"
"16886509","0000","TUESDAY"
"16889024","0023","TUESDAY"
"16890337","0245","TUESDAY"
"16890490","1534","TUESDAY"
"16891436","1823","TUESDAY"
"16892407","2320","TUESDAY"
"16882811","0224","WEDNESDAY"
"16882859","2108","WEDNESDAY"
"16883140","2330","WEDNESDAY"
"16883146","1455","WEDNESDAY"
"16885146","2003","WEDNESDAY"
"16885913","2145","WEDNESDAY"
"16885951","2345","WEDNESDAY"
"16886823","1944","WEDNESDAY"
"16887746","0231","WEDNESDAY"
"16887928","2253","WEDNESDAY"
"16891499","1711","WEDNESDAY"
"16892168","0229","WEDNESDAY"
"16892876","2229","WEDNESDAY"
"16892899","2226","WEDNESDAY"
"16893336","2320","WEDNESDAY"
"16895166","0055","WEDNESDAY"
"16907996","2030","WEDNESDAY"
"16882437","1135","THURSDAY"
"16882493","2254","THURSDAY"
"16882658","1940","THURSDAY"
"16883115","2240","THURSDAY"
"16883186","0005","THURSDAY"
"16884134","2300","THURSDAY"
"16884651","2332","THURSDAY"
"16885297","1615","THURSDAY"
"16885626","2220","THURSDAY"
"16885846","2129","THURSDAY"
"16885947","2355","THURSDAY"
"16886880","2220","THURSDAY"
"16887397","1900","THURSDAY"
"16887679","2224","THURSDAY"
"16888907","1750","THURSDAY"
"16888969","0149","THURSDAY"
"16889013","1702","THURSDAY"
"16889358","1510","THURSDAY"
"16890875","2255","THURSDAY"
"16891192","1824","THURSDAY"
"16894323","2030","THURSDAY"
"16894659","2300","THURSDAY"
"16894726","2040","THURSDAY"
"16895620","2030","THURSDAY"
"16895740","1715","THURSDAY"
"16896361","2328","THURSDAY"
"16897129","0004","THURSDAY"
"16898471","0115","THURSDAY"
"16898930","2053","THURSDAY"
"16899310","0112","THURSDAY"
"16899670","2156","THURSDAY"
"16881820","1937","FRIDAY"
"16882237","2032","FRIDAY"
"16882384","0111","FRIDAY"
"16882470","0227","FRIDAY"
"16882956","0044","FRIDAY"
"16882971","0130","FRIDAY"
"16882987","0142","FRIDAY"
"16883167","0307","FRIDAY"
"16883365","2151","FRIDAY"
"16883403","1000","FRIDAY"
"16883922","0255","FRIDAY"
"16884155","1449","FRIDAY"
"16884326","2205","FRIDAY"
"16884677","0432","FRIDAY"
"16885111","1734","FRIDAY"
"16885474","1951","FRIDAY"
"16885611","0033","FRIDAY"
"16886000","1745","FRIDAY"
"16886388","2227","FRIDAY"
"16886847","1530","FRIDAY"
"16887359","1754","FRIDAY"
"16887711","2308","FRIDAY"
"16887789","2249","FRIDAY"
"16887917","1620","FRIDAY"
"16888965","2200","FRIDAY"
"16889256","0205","FRIDAY"
"16889869","2258","FRIDAY"
"16890865","2110","FRIDAY"
"16891580","2201","FRIDAY"
"16891604","0300","FRIDAY"
"16891621","0407","FRIDAY"
"16891885","2251","FRIDAY"
"16892102","2100","FRIDAY"
"16892356","2254","FRIDAY"
"16893269","1956","FRIDAY"
"16894766","2254","FRIDAY"
"16896738","1812","FRIDAY"
"16898620","2222","FRIDAY"
"16899470","2354","FRIDAY"
"16900327","0221","FRIDAY"
"16900510","0610","FRIDAY"
"16901349","0200","FRIDAY"
"16901877","1800","FRIDAY"
"16901920","2132","FRIDAY"
"16901945","2328","FRIDAY"
"16901949","2305","FRIDAY"
"16902355","2136","FRIDAY"
"16902691","1633","FRIDAY"
"16903940","0058","FRIDAY"
"16904501","1444","FRIDAY"
"16905334","2130","FRIDAY"
"16905610","0318","FRIDAY"
"16882232","2000","SATURDAY"
"16882325","0422","SATURDAY"
"16882337","1625","SATURDAY"
"16882549","2217","SATURDAY"
"16882643","0315","SATURDAY"
"16882654","0015","SATURDAY"
"16882769","1919","SATURDAY"
"16882770","2053","SATURDAY"
"16882876","1551","SATURDAY"
"16882934","0238","SATURDAY"
"16883002","0430","SATURDAY"
"16883112","0012","SATURDAY"
"16883396","0130","SATURDAY"
"16884156","1700","SATURDAY"
"16884165","1400","SATURDAY"
"16884195","2329","SATURDAY"
"16884278","1735","SATURDAY"
"16884640","2149","SATURDAY"
"16884652","2216","SATURDAY"
"16884664","1643","SATURDAY"
"16884934","2120","SATURDAY"
"16885327","0344","SATURDAY"
"16886636","2015","SATURDAY"
"16887822","0118","SATURDAY"
"16887847","0230","SATURDAY"
"16887980","0225","SATURDAY"
"16888099","2103","SATURDAY"
"16888138","2337","SATURDAY"
"16888154","1948","SATURDAY"
"16888162","2149","SATURDAY"
"16888195","0618","SATURDAY"
"16888340","0145","SATURDAY"
"16888732","0329","SATURDAY"
"16888991","1635","SATURDAY"
"16889353","0040","SATURDAY"
"16890013","2345","SATURDAY"
"16890027","0205","SATURDAY"
"16890260","1932","SATURDAY"
"16890892","2230","SATURDAY"
"16891021","2335","SATURDAY"
"16891574","2250","SATURDAY"
"16892573","1912","SATURDAY"
"16892620","2159","SATURDAY"
"16892810","1624","SATURDAY"
"16893139","1307","SATURDAY"
"16893458","0228","SATURDAY"
"16893462","0154","SATURDAY"
"16893509","0223","SATURDAY"
"16895370","0129","SATURDAY"
"16895552","2042","SATURDAY"
"16895779","0229","SATURDAY"
"16896897","2223","SATURDAY"
"16897484","0031","SATURDAY"
"16897620","0243","SATURDAY"
"16897866","2300","SATURDAY"
"16898667","2046","SATURDAY"
"16899472","0457","SATURDAY"
"16899473","0631","SATURDAY"
"16899868","0330","SATURDAY"
"16901648","1928","SATURDAY"
"16901960","0208","SATURDAY"
"16902135","0635","SATURDAY"
"16903225","0132","SATURDAY"
"16903721","2349","SATURDAY"
"16904141","0232","SATURDAY"
"16904410","2250","SATURDAY"
"16905154","0137","SATURDAY"
"16905623","1802","SATURDAY"
"16905984","0256","SATURDAY"
"16906685","2100","SATURDAY"
"16907154","0258","SATURDAY"
"16882139","1050","SUNDAY"
"16882388","0213","SUNDAY"
"16882452","1810","SUNDAY"
"16882466","0615","SUNDAY"
"16882954","0145","SUNDAY"
"16882983","0407","SUNDAY"
"16883157","0058","SUNDAY"
"16883253","2248","SUNDAY"
"16884084","0151","SUNDAY"
"16884415","2204","SUNDAY"
"16884463","0523","SUNDAY"
"16884534","2135","SUNDAY"
"16884710","2306","SUNDAY"
"16884721","0238","SUNDAY"
"16884745","2007","SUNDAY"
"16884761","2355","SUNDAY"
"16884782","0143","SUNDAY"
"16884992","2205","SUNDAY"
"16885058","0200","SUNDAY"
"16885603","0202","SUNDAY"
"16885633","2200","SUNDAY"
"16885851","0110","SUNDAY"
"16885924","0020","SUNDAY"
"16887096","1945","SUNDAY"
"16887141","0009","SUNDAY"
"16887207","1716","SUNDAY"
"16887732","0246","SUNDAY"
"16887973","0321","SUNDAY"
"16887975","0435","SUNDAY"
"16888054","1711","SUNDAY"
"16888271","2218","SUNDAY"
"16888291","2243","SUNDAY"
"16888558","2141","SUNDAY"
"16888725","0400","SUNDAY"
"16889172","2130","SUNDAY"
"16889248","2055","SUNDAY"
"16889351","2255","SUNDAY"
"16889362","1558","SUNDAY"
"16889363","0034","SUNDAY"
"16889778","2345","SUNDAY"
"16890096","0256","SUNDAY"
"16890217","0630","SUNDAY"
"16890311","0120","SUNDAY"
"16890425","0205","SUNDAY"
"16890798","0240","SUNDAY"
"16891022","0144","SUNDAY"
"16891274","0203","SUNDAY"
"16891484","2234","SUNDAY"
"16891677","2323","SUNDAY"
"16893631","2300","SUNDAY"
"16894234","0115","SUNDAY"
"16894334","0637","SUNDAY"
"16894340","2150","SUNDAY"
"16894773","2347","SUNDAY"
"16895330","2144","SUNDAY"
"16895580","0241","SUNDAY"
"16895627","1935","SUNDAY"
"16897254","0015","SUNDAY"
"16897492","2230","SUNDAY"
"16897526","0158","SUNDAY"
"16898492","1436","SUNDAY"
"16898611","2140","SUNDAY"
"16898835","0909","SUNDAY"
"16899488","1947","SUNDAY"
"16899489","1948","SUNDAY"
"16899613","1953","SUNDAY"
"16900704","1517","SUNDAY"
"16904050","0333","SUNDAY"
"16904053","0333","SUNDAY"
"16904200","2239","SUNDAY"
"16904248","0210","SUNDAY"
"16904703","0910","SUNDAY"
"16906776","0345","SUNDAY"
"16907862","2333","SUNDAY"
"16962949","2205","SUNDAY"
"16972608","2353","SUNDAY"
"17093261","1716","SUNDAY"
"17152072","0321","SUNDAY"
"16882165","1442","MONDAY"
"16882189","1408","MONDAY"
"16882340","0343","MONDAY"
"16882754","1759","MONDAY"
"16882893","1441","MONDAY"
"16882929","0222","MONDAY"
"16882953","0029","MONDAY"
"16882993","2015","MONDAY"
"16883638","2200","MONDAY"
"16884040","1747","MONDAY"
"16885186","0315","MONDAY"
"16885458","1617","MONDAY"
"16885981","0245","MONDAY"
"16886344","0300","MONDAY"
"16886740","1649","MONDAY"
"16887886","0237","MONDAY"
"16888038","0033","MONDAY"
"16888174","2000","MONDAY"
"16889412","1651","MONDAY"
"16889487","0228","MONDAY"
"16889711","2246","MONDAY"
"16889931","0010","MONDAY"
"16890067","1852","MONDAY"
"16890123","0235","MONDAY"
"16890379","2348","MONDAY"
"16892978","0808","MONDAY"
"16893533","1943","MONDAY"
"16893938","1924","MONDAY"
"16894321","0216","MONDAY"
"16895717","1557","MONDAY"
"16896814","2213","MONDAY"
"16897148","2216","MONDAY"
"16897318","2217","MONDAY"
"16897751","1330","MONDAY"
"16898490","1630","MONDAY"
"16898598","1659","MONDAY"
"16899502","1949","MONDAY"
"16883257","0125","TUESDAY"
"16883262","0240","TUESDAY"
"16884451","2055","TUESDAY"
"16884810","2256","TUESDAY"
"16885010","2328","TUESDAY"
"16885135","1816","TUESDAY"
"16885220","2034","TUESDAY"
"16885498","0041","TUESDAY"
"16886545","1952","TUESDAY"
"16887433","2025","TUESDAY"
"16888091","0005","TUESDAY"
"16888254","0746","TUESDAY"
"16888922","1204","TUESDAY"
"16889839","1621","TUESDAY"
"16891071","2229","TUESDAY"
"16891777","0003","TUESDAY"
"16893408","2001","TUESDAY"
"16893574","1823","TUESDAY"
"16895171","1730","TUESDAY"
"16895551","1855","TUESDAY"
"16895563","0122","TUESDAY"
"16895959","1803","TUESDAY"
"16896017","1825","TUESDAY"
"16897086","2232","TUESDAY"
"16898766","0026","TUESDAY"
"16898972","2250","TUESDAY"
"16900648","1837","TUESDAY"
"16903167","0053","TUESDAY"
"16903520","1955","TUESDAY"
"16904889","0041","TUESDAY"
"16905845","1733","TUESDAY"
"16907141","2015","TUESDAY"
"16953414","1541","TUESDAY"
"16885435","1416","WEDNESDAY"
"16885694","1855","WEDNESDAY"
"16886035","1439","WEDNESDAY"
"16886258","2330","WEDNESDAY"
"16886322","1818","WEDNESDAY"
"16887200","0114","WEDNESDAY"
"16887508","0500","WEDNESDAY"
"16887521","1233","WEDNESDAY"
"16888014","1915","WEDNESDAY"
"16888697","1228","WEDNESDAY"
"16889636","2326","WEDNESDAY"
"16890054","2219","WEDNESDAY"
"16892152","1930","WEDNESDAY"
"16892826","1910","WEDNESDAY"
"16893148","0322","WEDNESDAY"
"16893207","2205","WEDNESDAY"
"16893508","1315","WEDNESDAY"
"16895960","2050","WEDNESDAY"
"16896105","2142","WEDNESDAY"
"16898849","0230","WEDNESDAY"
"16899252","0325","WEDNESDAY"
"16899530","1120","WEDNESDAY"
"16901339","1458","WEDNESDAY"
"16901755","2138","WEDNESDAY"
"16902457","2250","WEDNESDAY"
"16904916","1635","WEDNESDAY"
"16908090","0055","WEDNESDAY"
"16908107","2003","WEDNESDAY"
"16886260","0343","THURSDAY"
"16886768","0048","THURSDAY"
"16887614","1448","THURSDAY"
"16887899","0111","THURSDAY"
"16888016","0200","THURSDAY"
"16888043","1810","THURSDAY"
"16888122","0443","THURSDAY"
"16888185","0349","THURSDAY"
"16888186","2114","THURSDAY"
"16888255","2330","THURSDAY"
"16888344","2233","THURSDAY"
"16888376","2325","THURSDAY"
"16888928","2155","THURSDAY"
"16889045","0000","THURSDAY"
"16889047","2132","THURSDAY"
"16889072","1917","THURSDAY"
"16889302","1746","THURSDAY"
"16889474","2235","THURSDAY"
"16889602","2256","THURSDAY"
"16889607","2200","THURSDAY"
"16889613","1835","THURSDAY"
"16889881","1645","THURSDAY"
"16890057","1935","THURSDAY"
"16890760","1722","THURSDAY"
"16890770","1935","THURSDAY"
"16890880","2344","THURSDAY"
"16892656","0400","THURSDAY"
"16893289","0227","THURSDAY"
"16893866","0932","THURSDAY"
"16895152","1610","THURSDAY"
"16895250","2100","THURSDAY"
"16895303","0229","THURSDAY"
"16896408","0013","THURSDAY"
"16896475","1730","THURSDAY"
"16896609","1731","THURSDAY"
"16896964","1843","THURSDAY"
"16897083","0022","THURSDAY"
"16897288","1900","THURSDAY"
"16898187","1607","THURSDAY"
"16898719","0045","THURSDAY"
"16898848","2141","THURSDAY"
"16899595","2040","THURSDAY"
"16901250","0537","THURSDAY"
"16901982","0015","THURSDAY"
"16902307","0309","THURSDAY"
"16902717","0300","THURSDAY"
"16903196","1858","THURSDAY"
"16903886","2333","THURSDAY"
"16904341","1931","THURSDAY"
"16904808","0500","THURSDAY"
"16888366","2315","FRIDAY"
"16889053","0409","FRIDAY"
"16889471","0215","FRIDAY"
"16889472","2352","FRIDAY"
"16889780","1537","FRIDAY"
"16890048","2040","FRIDAY"
"16890074","0030","FRIDAY"
"16890094","2200","FRIDAY"
"16890117","2150","FRIDAY"
"16890130","2306","FRIDAY"
"16890174","0045","FRIDAY"
"16890369","1918","FRIDAY"
"16890440","2035","FRIDAY"
"16890773","1948","FRIDAY"
"16890813","0036","FRIDAY"
"16890845","2051","FRIDAY"
"16890905","0127","FRIDAY"
"16890912","0355","FRIDAY"
"16890923","2220","FRIDAY"
"16891416","1846","FRIDAY"
"16891843","0107","FRIDAY"
"16891890","2036","FRIDAY"
"16892047","0055","FRIDAY"
"16892329","0248","FRIDAY"
"16892703","1745","FRIDAY"
"16893037","2355","FRIDAY"
"16893114","2241","FRIDAY"
"16893132","0500","FRIDAY"
"16893177","1222","FRIDAY"
"16893251","1729","FRIDAY"
"16893348","1913","FRIDAY"
"16893622","1729","FRIDAY"
"16893667","2045","FRIDAY"
"16893911","1751","FRIDAY"
"16894005","1743","FRIDAY"
"16894076","2153","FRIDAY"
"16894347","2137","FRIDAY"
"16894427","0207","FRIDAY"
"16894616","1123","FRIDAY"
"16895151","0056","FRIDAY"
"16895172","2318","FRIDAY"
"16896153","2015","FRIDAY"
"16896493","2227","FRIDAY"
"16896561","2143","FRIDAY"
"16896920","2334","FRIDAY"
"16896982","0241","FRIDAY"
"16897704","0405","FRIDAY"
"16898035","2210","FRIDAY"
"16898617","2231","FRIDAY"
"16898633","0021","FRIDAY"
"16898786","2000","FRIDAY"
"16898857","0026","FRIDAY"
"16899021","2305","FRIDAY"
"16899278","2126","FRIDAY"
"16899649","0300","FRIDAY"
"16899885","1636","FRIDAY"
"16900081","2010","FRIDAY"
"16900917","0246","FRIDAY"
"16900980","0456","FRIDAY"
"16901678","1535","FRIDAY"
"16902011","0120","FRIDAY"
"16902137","0005","FRIDAY"
"16902329","0530","FRIDAY"
"16903114","1724","FRIDAY"
"16903137","2140","FRIDAY"
"16904206","0010","FRIDAY"
"16904863","2147","FRIDAY"
"16905236","2220","FRIDAY"
"16905347","0011","FRIDAY"
"16905904","2047","FRIDAY"
"16906435","1525","FRIDAY"
"16906478","2139","FRIDAY"
"16907503","2002","FRIDAY"
"16890622","1424","SATURDAY"
"16890662","0927","SATURDAY"
"16890748","1550","SATURDAY"
"16890803","0222","SATURDAY"
"16890871","1840","SATURDAY"
"16890893","0126","SATURDAY"
"16890894","0250","SATURDAY"
"16890915","1903","SATURDAY"
"16890924","0050","SATURDAY"
"16890958","2020","SATURDAY"
"16891031","0323","SATURDAY"
"16891032","0553","SATURDAY"
"16891156","0150","SATURDAY"
"16891164","2251","SATURDAY"
"16891643","1917","SATURDAY"
"16891687","0420","SATURDAY"
"16891691","2237","SATURDAY"
"16891734","0440","SATURDAY"
"16891814","0220","SATURDAY"
"16891828","2123","SATURDAY"
"16891839","2214","SATURDAY"
"16891873","0214","SATURDAY"
"16892048","1819","SATURDAY"
"16892117","2357","SATURDAY"
"16892246","0026","SATURDAY"
"16892544","0134","SATURDAY"
"16892639","2149","SATURDAY"
"16892754","1530","SATURDAY"
"16892838","1735","SATURDAY"
"16893005","0325","SATURDAY"
"16893134","0215","SATURDAY"
"16893182","0000","SATURDAY"
"16893250","1650","SATURDAY"
"16893391","1941","SATURDAY"
"16893436","0400","SATURDAY"
"16893465","1612","SATURDAY"
"16893478","2258","SATURDAY"
"16893514","0158","SATURDAY"
"16893650","1410","SATURDAY"
"16893832","1911","SATURDAY"
"16893918","2347","SATURDAY"
"16894032","0051","SATURDAY"
"16894157","2119","SATURDAY"
"16894459","0225","SATURDAY"
"16894539","2330","SATURDAY"
"16894676","1833","SATURDAY"
"16896089","2130","SATURDAY"
"16896107","1010","SATURDAY"
"16896732","0354","SATURDAY"
"16896769","0216","SATURDAY"
"16896974","0836","SATURDAY"
"16897297","1825","SATURDAY"
"16898014","0251","SATURDAY"
"16898363","1700","SATURDAY"
"16898627","2153","SATURDAY"
"16898795","1925","SATURDAY"
"16898805","0101","SATURDAY"
"16898904","2219","SATURDAY"
"16898937","0159","SATURDAY"
"16898957","0325","SATURDAY"
"16899001","1929","SATURDAY"
"16899024","1800","SATURDAY"
"16899073","0315","SATURDAY"
"16899314","1957","SATURDAY"
"16899690","1100","SATURDAY"
"16899755","2341","SATURDAY"
"16899801","0008","SATURDAY"
"16899811","0609","SATURDAY"
"16900111","0505","SATURDAY"
"16900224","2349","SATURDAY"
"16900571","0334","SATURDAY"
"16900895","2020","SATURDAY"
"16900933","2258","SATURDAY"
"16901306","2258","SATURDAY"
"16901358","0228","SATURDAY"
"16901620","2129","SATURDAY"
"16902116","2016","SATURDAY"
"16902366","0144","SATURDAY"
"16903155","2215","SATURDAY"
"16904364","2200","SATURDAY"
"16905153","0643","SATURDAY"
"16905168","2130","SATURDAY"
"16905249","1921","SATURDAY"
"16905826","0059","SATURDAY"
"16906551","2104","SATURDAY"
"16906562","0020","SATURDAY"
"16906690","0241","SATURDAY"
"16906825","1411","SATURDAY"
"16907155","2015","SATURDAY"
"16907585","0120","SATURDAY"
"16907900","2226","SATURDAY"
"16907927","0315","SATURDAY"
"16953427","1928","SATURDAY"
"16960330","0006","SATURDAY"
"16961397","1931","SATURDAY"
"16970547","2226","SATURDAY"
"17475181","2030","SATURDAY"
"16890952","0026","SUNDAY"
"16890994","0217","SUNDAY"
"16891611","0038","SUNDAY"
"16891681","0340","SUNDAY"
"16891751","1702","SUNDAY"
"16891824","2233","SUNDAY"
"16891864","2256","SUNDAY"
"16891870","0240","SUNDAY"
"16891944","2355","SUNDAY"
"16892124","0412","SUNDAY"
"16892133","0300","SUNDAY"
"16892580","0248","SUNDAY"
"16892598","0000","SUNDAY"
"16892929","0313","SUNDAY"
"16893054","0234","SUNDAY"
"16893056","0230","SUNDAY"
"16893064","1709","SUNDAY"
"16893065","0325","SUNDAY"
"16893239","0143","SUNDAY"
"16893240","0706","SUNDAY"
"16893270","0514","SUNDAY"
"16893275","1919","SUNDAY"
"16893377","0413","SUNDAY"
"16893392","0041","SUNDAY"
"16893643","1900","SUNDAY"
"16894085","0244","SUNDAY"
"16894255","0340","SUNDAY"
"16894261","0240","SUNDAY"
"16894498","0415","SUNDAY"
"16894555","0105","SUNDAY"
"16896307","0234","SUNDAY"
"16896679","1930","SUNDAY"
"16896798","1833","SUNDAY"
"16896934","0124","SUNDAY"
"16897173","1700","SUNDAY"
"16897875","0117","SUNDAY"
"16898382","1650","SUNDAY"
"16898468","0505","SUNDAY"
"16898936","0330","SUNDAY"
"16899044","0219","SUNDAY"
"16899098","0245","SUNDAY"
"16899236","0328","SUNDAY"
"16899237","0326","SUNDAY"
"16899819","2244","SUNDAY"
"16899950","2301","SUNDAY"
"16900384","1551","SUNDAY"
"16900424","0530","SUNDAY"
"16900855","0210","SUNDAY"
"16900932","2052","SUNDAY"
"16901059","0130","SUNDAY"
"16901441","1831","SUNDAY"
"16901599","1600","SUNDAY"
"16901605","1633","SUNDAY"
"16901990","0700","SUNDAY"
"16902312","0109","SUNDAY"
"16903230","0253","SUNDAY"
"16903240","0119","SUNDAY"
"16903506","1709","SUNDAY"
"16904393","0322","SUNDAY"
"16904610","1930","SUNDAY"
"16904868","0208","SUNDAY"
"16905306","2038","SUNDAY"
"16905638","0645","SUNDAY"
"16905666","0403","SUNDAY"
"16905667","0217","SUNDAY"
"16905748","0316","SUNDAY"
"16905839","0218","SUNDAY"
"16906087","2240","SUNDAY"
"16906691","0234","SUNDAY"
"16906764","2106","SUNDAY"
"16907028","0623","SUNDAY"
"16907720","0103","SUNDAY"
"16907753","2031","SUNDAY"
"16891906","0315","MONDAY"
"16893294","0249","MONDAY"
"16894308","0101","MONDAY"
"16894514","0020","MONDAY"
"16895157","1010","MONDAY"
"16895208","0811","MONDAY"
"16895230","2154","MONDAY"
"16895472","2323","MONDAY"
"16895540","2242","MONDAY"
"16895706","1927","MONDAY"
"16895709","1415","MONDAY"
"16895765","1803","MONDAY"
"16895910","0102","MONDAY"
"16896570","2147","MONDAY"
"16896670","0003","MONDAY"
"16896671","2150","MONDAY"
"16896918","0054","MONDAY"
"16897785","2145","MONDAY"
"16897887","0519","MONDAY"
"16898000","2340","MONDAY"
"16898081","1450","MONDAY"
"16898415","1012","MONDAY"
"16898566","1012","MONDAY"
"16898982","0138","MONDAY"
"16899004","2307","MONDAY"
"16899282","0309","MONDAY"
"16899778","1235","MONDAY"
"16899919","2109","MONDAY"
"16899929","1610","MONDAY"
"16900097","0219","MONDAY"
"16900930","2032","MONDAY"
"16901424","2323","MONDAY"
"16902087","1417","MONDAY"
"16902352","2015","MONDAY"
"16902432","0408","MONDAY"
"16904230","0210","MONDAY"
"16904243","2321","MONDAY"
"16905691","0226","MONDAY"
"16906676","0214","MONDAY"
"16894414","0123","TUESDAY"
"16894547","2011","TUESDAY"
"16895478","0123","TUESDAY"
"16896681","2002","TUESDAY"
"16896797","0201","TUESDAY"
"16896894","2346","TUESDAY"
"16896903","2120","TUESDAY"
"16897031","0345","TUESDAY"
"16897071","2353","TUESDAY"
"16897098","1300","TUESDAY"
"16897182","2000","TUESDAY"
"16897683","2232","TUESDAY"
"16897822","2119","TUESDAY"
"16898015","0815","TUESDAY"
"16898020","1705","TUESDAY"
"16898138","2050","TUESDAY"
"16898188","1710","TUESDAY"
"16898672","2130","TUESDAY"
"16898725","2100","TUESDAY"
"16898871","2235","TUESDAY"
"16898994","0300","TUESDAY"
"16899883","2343","TUESDAY"
"16900261","0914","TUESDAY"
"16900673","0939","TUESDAY"
"16900781","2000","TUESDAY"
"16901685","2334","TUESDAY"
"16901846","1626","TUESDAY"
"16901850","1824","TUESDAY"
"16901956","1258","TUESDAY"
"16902402","2145","TUESDAY"
"16902405","0100","TUESDAY"
"16902727","2307","TUESDAY"
"16903096","2100","TUESDAY"
"16903177","0133","TUESDAY"
"16903258","2237","TUESDAY"
"16904117","0130","TUESDAY"
"16904263","0007","TUESDAY"
"16904408","2215","TUESDAY"
"16905773","2039","TUESDAY"
"16906705","0612","TUESDAY"
"16906906","0009","TUESDAY"
"16907167","2010","TUESDAY"
"16907399","0245","TUESDAY"
"16908218","0130","TUESDAY"
"16949943","2053","TUESDAY"
"16898864","1843","WEDNESDAY"
"16898899","1546","WEDNESDAY"
"16898956","2020","WEDNESDAY"
"16899374","2039","WEDNESDAY"
